year,block,dsl_b,org_type,cin,iso_certified,initial_prod_year,acc_year_from,acc_year_to,months_operation,foreign_share,rd_unit,formal_training
24,B,100440,7,1E+21,1,2004,4,32024,12,2,3,2
24,B,100441,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100442,8,1E+21,2,1972,4,32024,12,2,3,2
24,B,100443,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,100444,7,1E+21,2,1973,4,32024,12,2,3,2
24,B,100445,2,1E+21,2,1987,4,32024,12,2,3,1
24,B,100446,7,1E+21,2,1980,4,32024,12,2,3,2
24,B,100447,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,100448,7,1E+21,2,1994,4,32024,12,2,3,2
24,B,100449,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,100450,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100451,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,100452,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100453,7,1E+21,2,2009,4,32024,12,2,1,2
24,B,100454,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,100455,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100456,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100457,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100458,7,1E+21,2,2004,4,32024,12,2,1,2
24,B,100459,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,100460,1,1E+21,2,2021,4,32024,12,2,3,2
24,B,100461,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100462,7,1E+21,1,1995,4,32024,12,1,3,2
24,B,100463,7,1E+21,1,2005,4,32024,12,2,3,1
24,B,100464,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100465,7,1E+21,1,2010,4,32024,12,2,3,1
24,B,100466,2,1E+21,2,2010,4,32024,12,2,3,1
24,B,100467,2,1E+21,2,2010,4,32024,0,2,3,2
24,B,100468,7,1E+21,1,2012,4,32024,12,1,2,1
24,B,100469,6,1E+21,1,2001,4,32024,12,1,3,2
24,B,100470,7,1E+21,1,2005,4,32024,12,2,3,1
24,B,100471,7,1E+21,2,2001,4,32024,12,2,3,2
24,B,100472,6,1E+21,1,2000,4,32024,12,2,3,2
24,B,100473,7,1E+21,2,2010,4,32024,12,2,3,1
24,B,100474,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,100475,7,1E+21,2,2016,4,32024,12,2,3,1
24,B,100476,8,1E+21,2,2022,4,32024,0,2,3,2
24,B,100477,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100478,7,1E+21,1,2006,4,32024,12,1,3,2
24,B,100479,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,100480,6,1E+21,2,1934,4,32024,12,2,3,1
24,B,100481,6,1E+21,2,1993,4,32024,12,2,3,2
24,B,100482,7,1E+21,2,1992,4,32024,0,2,3,2
24,B,100483,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100484,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,100485,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,100486,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100487,7,1E+21,2,1998,4,32024,12,2,3,2
24,B,100488,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,100489,6,1E+21,2,1997,4,32024,12,2,2,2
24,B,100490,7,1E+21,1,2005,4,32024,12,2,3,2
24,B,100491,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100492,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100493,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,100494,7,1E+21,2,2004,4,32024,12,2,3,2
24,B,100495,1,1E+21,2,2020,4,32024,12,2,3,2
24,B,100496,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100497,2,1E+21,2,2023,4,32024,9,2,3,2
24,B,100498,6,1E+21,2,1982,4,32024,12,2,3,1
24,B,100499,6,1E+21,1,1983,4,32024,12,2,2,2
24,B,100500,6,1E+21,2,1986,4,32024,12,2,2,2
24,B,100501,7,1E+21,2,1991,4,32024,12,2,2,1
24,B,100502,6,1E+21,1,1992,4,32024,12,2,3,2
24,B,100503,6,1E+21,1,1993,4,32024,12,1,3,1
24,B,100504,5,1E+21,1,1993,4,32024,12,2,3,2
24,B,100505,6,1E+21,1,1996,4,32024,12,2,3,1
24,B,100506,6,1E+21,2,2012,4,32024,0,2,3,2
24,B,100507,5,1E+21,2,1996,4,32024,12,2,3,2
24,B,100508,6,1E+21,2,1999,4,32024,12,2,3,1
24,B,100509,7,1E+21,2,2002,4,32024,12,2,3,1
24,B,100510,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,100511,6,1E+21,1,2006,4,32024,12,2,3,2
24,B,100512,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100513,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,100514,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,100515,6,1E+21,2,2011,4,32024,12,2,2,2
24,B,100516,6,1E+21,1,2019,4,32024,12,2,1,1
24,B,100517,4,1E+21,2,2011,4,32024,12,2,3,2
24,B,100518,9,1E+21,2,1974,4,32024,12,2,3,2
24,B,100519,2,1E+21,2,1985,4,32024,12,2,3,2
24,B,100520,7,1E+21,2,1983,4,32024,12,2,3,2
24,B,100521,8,1E+21,2,1944,4,32024,12,2,3,2
24,B,100522,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,100525,6,1E+21,1,1999,4,32024,12,1,3,1
24,B,100526,6,1E+21,1,2016,4,32024,12,2,3,1
24,B,100527,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100528,6,1E+21,1,2005,4,32024,12,2,3,1
24,B,100529,2,1E+21,1,2016,4,32024,12,2,3,2
24,B,100530,6,1E+21,2,1997,4,32024,12,2,3,2
24,B,100531,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,100533,7,1E+21,1,2012,4,32024,12,1,3,1
24,B,100534,7,1E+21,2,2014,4,32024,12,2,1,2
24,B,100535,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100536,6,1E+21,1,2021,4,32024,12,2,3,2
24,B,100537,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,100538,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100539,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100540,1,1E+21,2,2022,4,32024,5,2,3,2
24,B,100541,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,100542,1,1E+21,2,1984,4,32024,12,2,3,2
24,B,100543,6,1E+21,2,2003,4,32024,12,2,3,2
24,B,100544,1,1E+21,2,2006,4,32024,12,2,3,2
24,B,100545,9,1E+21,2,0,4,32024,0,2,3,2
24,B,100546,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100547,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100548,7,1E+21,2,2008,4,32024,4,2,3,2
24,B,100549,1,1E+21,2,2007,4,32024,12,2,3,2
24,B,100550,7,1E+21,2,2005,4,32024,12,2,1,2
24,B,100551,1,1E+21,2,1971,4,32024,0,2,3,2
24,B,100552,4,1E+21,2,2002,4,32024,12,2,3,2
24,B,100553,1,1E+21,2,1990,4,32024,12,2,3,2
24,B,100554,1,1E+21,2,1994,4,32024,12,2,3,2
24,B,100555,1,1E+21,2,1989,4,32024,12,2,3,2
24,B,100556,1,1E+21,2,1994,4,32024,12,2,3,2
24,B,100557,1,1E+21,2,1997,4,32024,12,2,3,2
24,B,100558,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100559,6,1E+21,2,2006,4,32024,12,2,3,1
24,B,100560,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100561,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,100562,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,100563,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100564,2,1E+21,2,1998,4,32024,12,2,3,2
24,B,100565,6,1E+21,2,1983,4,32024,12,2,3,2
24,B,100566,2,1E+21,2,2004,4,32024,12,2,3,2
24,B,100567,7,1E+21,1,2005,4,32024,9,2,3,2
24,B,100568,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100569,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,100570,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,100571,6,1E+21,2,2000,4,32024,12,2,3,2
24,B,100572,7,1E+21,1,2005,4,32024,12,2,3,1
24,B,100573,2,1E+21,2,2005,4,32024,0,2,3,2
24,B,100574,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100575,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100576,7,1E+21,1,2007,4,32024,12,1,3,2
24,B,100577,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100580,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100581,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100582,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100583,2,1E+21,1,2008,4,32024,12,2,3,1
24,B,100584,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,100585,7,1E+21,1,2005,4,32024,12,2,3,2
24,B,100586,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100587,1,1E+21,2,2009,4,32024,12,2,3,2
24,B,100588,8,1E+21,2,1972,4,32024,12,2,3,2
24,B,100589,7,1E+21,2,1987,4,32024,12,2,3,1
24,B,100591,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100592,7,1E+21,2,2006,4,32024,12,2,3,1
24,B,100593,6,1E+21,1,2009,4,32024,12,2,3,1
24,B,100594,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,100595,7,1E+21,2,2003,4,32024,12,2,3,2
24,B,100596,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100597,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100598,7,1E+21,1,2006,4,32024,12,2,3,2
24,B,100599,2,1E+21,2,1996,4,32024,12,2,3,2
24,B,100600,6,1E+21,2,2018,4,32024,12,2,3,2
24,B,100601,7,1E+21,2,2013,4,32024,12,2,3,2
24,B,100602,4,1E+21,1,1989,4,32024,12,2,3,2
24,B,100603,3,1E+21,1,1995,4,32024,12,2,3,2
24,B,100604,6,1E+21,1,2009,4,32024,12,2,3,2
24,B,100605,6,1E+21,2,2008,4,32024,12,2,3,2
24,B,100606,3,1E+21,1,2009,4,32024,5,2,3,1
24,B,100607,4,1E+21,1,2019,4,32024,12,2,1,2
24,B,100608,2,1E+21,2,1999,4,32024,12,2,3,2
24,B,100609,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,100610,6,1E+21,2,2006,4,32024,12,2,3,2
24,B,100611,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100612,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100613,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100614,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100615,1,1E+21,2,2000,4,32024,12,2,3,2
24,B,100616,6,1E+21,2,1978,4,32024,12,2,3,2
24,B,100618,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100619,2,1E+21,2,2016,4,32024,12,2,1,2
24,B,100620,6,1E+21,1,1997,4,32024,12,2,3,2
24,B,100621,6,1E+21,2,1980,4,32024,12,2,3,1
24,B,100622,6,1E+21,1,2004,4,32024,12,2,3,2
24,B,100623,7,1E+21,1,2004,4,32024,12,2,3,2
24,B,100624,6,1E+21,1,2004,4,32024,0,2,3,2
24,B,100625,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,100626,6,1E+21,2,2005,4,32024,5,2,3,2
24,B,100627,6,1E+21,2,2005,4,32024,12,1,3,2
24,B,100628,7,1E+21,1,2007,4,32024,12,1,3,1
24,B,100629,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100630,7,1E+21,2,2000,4,32024,12,2,3,2
24,B,100631,6,1E+21,1,2006,4,32024,12,2,3,1
24,B,100632,7,1E+21,1,2007,4,32024,12,2,3,1
24,B,100633,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100634,7,1E+21,1,2006,4,32024,12,1,3,2
24,B,100635,7,1E+21,2,2008,4,32024,12,2,1,2
24,B,100636,2,1E+21,2,0,4,32024,0,2,3,2
24,B,100637,2,1E+21,2,2007,4,32024,12,2,2,2
24,B,100638,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100639,6,1E+21,1,2010,4,32024,12,1,3,1
24,B,100640,7,1E+21,2,2012,4,32024,12,2,2,2
24,B,100641,6,1E+21,2,2010,4,32024,12,2,3,1
24,B,100642,6,1E+21,1,2010,4,32024,12,1,3,1
24,B,100643,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100644,2,1E+21,2,2015,4,32024,12,2,3,2
24,B,100645,2,1E+21,1,2010,4,32024,12,2,3,2
24,B,100646,7,1E+21,2,2010,4,32024,12,2,3,1
24,B,100647,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100648,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100649,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,100650,7,1E+21,2,2014,4,32024,12,2,3,2
24,B,100652,6,1E+21,2,2014,4,32024,12,2,3,2
24,B,100653,7,1E+21,2,2014,4,32024,12,2,3,2
24,B,100654,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,100655,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,100656,2,1E+21,2,2019,4,32024,12,2,3,2
24,B,100657,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100658,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,100659,7,1E+21,2,2011,4,32024,12,2,3,1
24,B,100660,1,1E+21,2,2022,4,32024,12,2,3,2
24,B,100661,2,1E+21,2,1980,4,32024,12,2,3,2
24,B,100662,7,1E+21,1,1994,4,32024,12,2,2,1
24,B,100663,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100664,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100665,6,1E+21,2,2014,4,32024,12,2,3,2
24,B,100666,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100667,6,1E+21,1,2007,4,32024,12,2,3,2
24,B,100668,2,1E+21,2,2007,4,32024,12,2,2,2
24,B,100669,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,100670,7,1E+21,1,2022,4,32024,12,2,3,1
24,B,100671,6,1E+21,1,2007,4,32024,12,2,3,2
24,B,100672,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100673,2,1E+21,2,2009,4,32024,3,2,3,2
24,B,100674,1,1E+21,2,2009,4,32024,0,2,3,2
24,B,100675,1,1E+21,2,2009,4,32024,12,2,3,1
24,B,100676,7,1E+21,1,1986,4,32024,12,2,3,2
24,B,100677,6,1E+21,1,1986,4,32024,12,2,1,1
24,B,100678,6,1E+21,1,1995,4,32024,12,1,3,1
24,B,100679,6,1E+21,1,1995,4,32024,12,1,3,1
24,B,100682,6,1E+21,2,1998,4,32024,12,2,3,1
24,B,100683,6,1E+21,2,1998,4,32024,12,2,3,2
24,B,100685,6,1E+21,2,2000,4,32024,12,2,3,1
24,B,100686,7,1E+21,2,2010,4,32024,12,2,2,2
24,B,100687,6,1E+21,2,2005,4,32024,12,2,3,1
24,B,100688,6,1E+21,1,2004,4,32024,12,2,2,2
24,B,100689,7,1E+21,2,2004,4,32024,12,2,3,1
24,B,100690,6,1E+21,2,2005,4,32024,12,2,2,2
24,B,100691,6,1E+21,1,2005,4,32024,12,2,2,1
24,B,100692,6,1E+21,1,2005,4,32024,12,2,2,1
24,B,100693,6,1E+21,1,2005,4,32024,12,1,3,2
24,B,100694,6,1E+21,1,2005,4,32024,12,2,2,1
24,B,100695,2,1E+21,2,2004,4,32024,12,2,3,2
24,B,100696,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,100697,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,100698,6,1E+21,1,2005,4,32024,12,2,2,2
24,B,100699,7,1E+21,2,2006,4,32024,12,1,3,2
24,B,100700,6,1E+21,1,2006,4,32024,12,2,3,2
24,B,100701,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100702,7,1E+21,1,2007,4,32024,12,2,3,2
24,B,100703,7,1E+21,1,2006,4,32024,12,2,3,1
24,B,100704,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,100705,6,1E+21,1,2005,4,32024,12,2,3,2
24,B,100706,6,1E+21,1,2007,4,32024,12,2,2,1
24,B,100707,6,1E+21,2,2006,4,32024,12,1,3,2
24,B,100708,6,1E+21,2,2006,4,32024,12,1,1,1
24,B,100709,6,1E+21,2,2006,4,32024,12,1,3,2
24,B,100710,7,1E+21,2,2004,4,32024,12,2,3,2
24,B,100711,6,1E+21,1,2007,4,32024,12,2,3,2
24,B,100712,2,1E+21,1,2005,4,32024,12,2,3,2
24,B,100713,6,1E+21,1,2007,4,32024,12,2,1,1
24,B,100714,6,1E+21,1,2006,4,32024,12,2,1,2
24,B,100715,7,1E+21,2,2006,4,32024,12,2,3,1
24,B,100716,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100717,7,1E+21,2,2013,4,32024,12,2,3,1
24,B,100718,7,1E+21,2,2005,4,32024,12,1,3,2
24,B,100719,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100720,6,1E+21,2,2007,4,32024,12,2,2,1
24,B,100721,6,1E+21,2,2006,4,32024,12,2,3,2
24,B,100722,6,1E+21,2,2005,4,32024,12,2,3,1
24,B,100723,6,1E+21,1,2002,4,32024,12,2,3,1
24,B,100724,6,1E+21,2,2007,4,32024,12,2,3,1
24,B,100725,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,100726,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100727,7,1E+21,2,2000,4,32024,12,2,2,2
24,B,100728,6,1E+21,2,2006,4,32024,12,2,3,2
24,B,100729,6,1E+21,2,2006,4,32024,12,2,3,2
24,B,100730,7,1E+21,2,0,4,32024,0,2,3,2
24,B,100731,6,1E+21,2,2004,4,32024,12,2,2,1
24,B,100732,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100733,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100734,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100735,6,1E+21,2,2008,4,32024,12,1,3,2
24,B,100736,6,1E+21,2,2007,4,32024,12,2,2,1
24,B,100737,7,1E+21,1,2008,4,32024,12,2,3,1
24,B,100738,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100739,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100740,6,1E+21,2,2007,4,32024,12,2,1,1
24,B,100741,7,1E+21,2,2005,4,32024,12,2,3,1
24,B,100742,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100743,2,1E+21,2,2007,4,32024,12,2,3,1
24,B,100744,7,1E+21,2,2012,4,32024,12,2,3,1
24,B,100745,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100746,1,1E+21,2,2008,4,32024,12,2,3,1
24,B,100747,7,1E+21,1,2007,4,32024,12,2,1,2
24,B,100748,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100749,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100750,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100751,7,1E+21,1,2009,4,32024,12,2,3,2
24,B,100752,6,1E+21,1,2010,4,32024,12,2,3,2
24,B,100753,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100754,6,1E+21,2,2005,4,32024,12,2,3,2
24,B,100755,6,1E+21,2,2010,4,32024,12,2,3,1
24,B,100756,7,1E+21,2,2011,4,32024,12,2,3,2
24,B,100757,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,100759,6,1E+21,1,2011,4,32024,12,1,3,1
24,B,100760,7,1E+21,1,2010,4,32024,12,2,3,2
24,B,100761,9,1E+21,2,0,4,32024,0,2,3,2
24,B,100762,2,1E+21,2,2018,4,32024,12,2,3,1
24,B,100763,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,100764,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100765,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100766,7,1E+21,1,2010,4,32024,12,2,3,2
24,B,100767,2,1E+21,2,2010,4,32024,12,2,2,1
24,B,100768,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100769,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100770,7,1E+21,1,2018,4,32024,12,2,3,2
24,B,100771,2,1E+21,1,2006,4,32024,12,2,3,2
24,B,100772,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,100773,2,1E+21,2,2012,4,32024,0,2,3,2
24,B,100774,6,1E+21,1,2005,4,32024,12,2,2,1
24,B,100775,7,1E+21,1,2007,4,32024,12,2,3,2
24,B,100776,2,1E+21,2,2008,4,32024,12,2,3,2
24,B,100777,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100778,7,1E+21,2,2012,4,32024,12,2,3,1
24,B,100779,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100780,2,1E+21,2,2007,4,32024,12,2,3,2
24,B,100781,2,1E+21,2,2012,4,32024,12,2,2,2
24,B,100782,6,1E+21,2,2005,4,32024,12,2,3,1
24,B,100783,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100784,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,100785,7,1E+21,2,1999,4,32024,12,2,3,2
24,B,100786,2,1E+21,1,2010,4,32024,12,2,3,2
24,B,100787,7,1E+21,2,2015,4,32024,12,2,3,1
24,B,100788,6,1E+21,2,2009,4,32024,12,2,3,2
24,B,100789,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,100790,6,1E+21,2,2015,4,32024,12,2,2,2
24,B,100791,7,1E+21,2,2015,4,32024,12,2,3,2
24,B,100792,2,1E+21,1,2009,4,32024,12,2,3,2
24,B,100793,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100795,3,1E+21,2,2016,4,32024,12,2,3,2
24,B,100796,7,1E+21,2,2014,4,32024,12,2,3,2
24,B,100797,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,100798,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100799,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,100800,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100801,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,100802,6,1E+21,2,2017,4,32024,12,2,3,1
24,B,100803,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,100804,7,1E+21,2,2016,4,32024,12,2,3,2
24,B,100805,2,1E+21,1,2008,4,32024,12,2,3,2
24,B,100806,2,1E+21,2,2016,4,32024,12,2,3,1
24,B,100807,7,1E+21,2,2018,4,32024,12,2,3,2
24,B,100808,2,1E+21,2,2015,4,32024,12,2,3,1
24,B,100809,1,1E+21,2,2010,4,32024,12,2,3,2
24,B,100810,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,100811,2,1E+21,2,2016,4,32024,12,2,3,1
24,B,100812,2,1E+21,2,2016,4,32024,12,2,3,2
24,B,100813,7,1E+21,2,2017,4,32024,12,2,3,2
24,B,100814,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,100815,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,100816,9,1E+21,2,0,4,32024,0,2,3,2
24,B,100817,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100818,2,1E+21,2,2020,4,32024,0,2,3,2
24,B,100819,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100820,1,1E+21,2,2018,4,32024,12,2,3,1
24,B,100821,6,1E+21,2,2018,4,32024,12,2,3,2
24,B,100822,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,100823,1,1E+21,2,2019,4,32024,12,2,3,2
24,B,100824,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,100825,7,1E+21,1,2008,4,32024,12,2,3,1
24,B,100826,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100827,7,1E+21,2,2021,4,32024,12,2,3,2
24,B,100828,9,1E+21,2,2010,4,32024,0,2,3,2
24,B,100829,2,1E+21,2,2017,4,32024,12,2,3,2
24,B,100830,9,1E+21,2,0,4,32024,0,2,3,2
24,B,100831,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100832,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,100833,3,1E+21,2,2021,4,32024,12,2,3,2
24,B,100834,2,1E+21,2,2018,4,32024,12,2,3,2
24,B,100835,7,1E+21,2,2023,4,32024,12,2,3,2
24,B,100836,7,1E+21,2,2022,4,32024,12,2,3,2
24,B,100837,9,1E+21,2,0,4,32024,0,2,3,2
24,B,100838,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,100839,7,1E+21,2,2012,4,32024,12,2,3,2
24,B,100840,7,1E+21,2,2023,4,32024,5,2,3,1
24,B,100841,2,1E+21,2,2021,4,32024,12,2,3,2
24,B,100842,7,1E+21,1,2020,4,32024,12,2,3,2
24,B,100843,7,1E+21,2,1988,4,32024,12,2,3,2
24,B,100844,6,1E+21,1,2006,4,32024,12,2,3,1
24,B,100845,6,1E+21,2,2006,4,32024,12,2,2,2
24,B,100846,7,1E+21,2,2009,4,32024,12,2,3,2
24,B,100847,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100848,4,1E+21,2,1965,4,32024,12,2,3,2
24,B,100849,7,1E+21,2,2005,4,32024,12,2,3,1
24,B,100850,7,1E+21,2,2004,4,32024,12,2,3,1
24,B,100851,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,100852,7,1E+21,1,2005,4,32024,12,1,3,2
24,B,100853,2,1E+21,2,2007,4,32024,12,2,3,1
24,B,100855,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100856,7,1E+21,2,2008,4,32024,12,2,3,2
24,B,100857,2,1E+21,2,2008,4,32024,12,2,3,1
24,B,100858,7,1E+21,2,2006,4,32024,12,2,3,2
24,B,100859,7,1E+21,2,2007,4,32024,12,2,3,2
24,B,100860,6,1E+21,2,2010,4,32024,12,2,3,2
24,B,100861,7,1E+21,2,2010,4,32024,12,2,3,2
24,B,100862,2,1E+21,2,2009,4,32024,12,2,3,2
24,B,100863,7,1E+21,2,2005,4,32024,12,2,3,2
24,B,100864,7,1E+21,1,2011,4,32024,12,2,3,2
24,B,100866,6,1E+21,2,2016,4,32024,12,2,3,1
24,B,100868,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,100869,7,1E+21,2,2020,4,32024,12,2,3,2
24,B,100870,7,1E+21,2,2019,4,32024,12,2,3,2
24,B,100871,2,1E+21,2,2022,4,32024,12,2,3,2
24,B,100872,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100873,2,1E+21,1,2005,4,32024,12,2,3,2
24,B,100874,2,1E+21,2,2005,4,32024,12,2,3,2
24,B,100875,2,1E+21,2,2010,4,32024,12,2,3,1
24,B,100876,2,1E+21,2,2012,4,32024,12,2,3,2
24,B,100877,2,1E+21,2,2010,4,32024,12,2,3,2
24,B,100878,7,1E+21,1,2023,4,32024,12,1,3,2
24,B,100879,1,1E+21,2,0,4,32024,0,2,3,2
24,B,100880,2,1E+21,2,1991,4,32024,12,2,3,2
24,B,100881,6,1E+21,1,1984,4,32024,12,1,1,1
24,B,100882,4,1E+21,2,1979,4,32024,12,2,3,2
24,B,100883,6,1E+21,1,1996,4,32024,12,2,3,2
24,B,100884,7,1E+21,2,2006,4,32024,12,2,3,1
24,B,100885,6,1E+21,1,2010,4,32024,12,1,3,2
24,B,100886,6,1E+21,1,2010,4,32024,12,2,1,2
24,B,100887,1,1E+21,2,2008,4,32024,12,2,3,2
24,B,100888,2,1E+21,2,2006,4,32024,12,2,3,2
24,B,100889,6,1E+21,2,2007,4,32024,12,2,3,2
24,B,100890,7,1E+21,2,2009,4,32024,12,2,3,2
